date,product,category,quantity_sold,initial_stock,wasted_quantity,price,promotion,day_of_week,month,is_weekend,is_summer,weather_effect
2024-11-30 04:07:02.979859,poulet_frais,meat,83,91,8,8.973248058989071,0,5,11,1,0,9.4449985362416
2024-11-30 04:07:02.979859,saumon,fish,69,74,5,4.442097579234289,0,5,11,1,0,4.284546815603274
2024-11-30 04:07:02.979859,crevettes,fish,69,79,10,8.100248272961494,1,5,11,1,0,-20.31823556322141
2024-11-30 04:07:02.979859,tomates,produce,64,72,8,1.9301202750844206,0,5,11,1,0,-1.704761489816962
2024-11-30 04:07:02.979859,salade,produce,78,89,11,2.3824540617323944,0,5,11,1,0,-3.1336863128507373
2024-11-30 04:07:02.979859,carottes,produce,94,105,11,7.17052412665679,1,5,11,1,0,5.864285016590159
2024-11-30 04:07:02.979859,pommes,produce,62,71,9,5.023003190679968,0,5,11,1,0,-1.646960474579254
2024-11-30 04:07:02.979859,bananes,produce,67,77,10,6.3833740383714535,1,5,11,1,0,-11.071997978589982
2024-11-29 04:07:02.979860,lait_frais,dairy,58,62,4,9.48635797302697,0,4,11,0,0,10.027245500816246
2024-11-29 04:07:02.979860,yaourt,dairy,61,68,7,12.834706590821341,1,4,11,0,0,-4.545082993022705
2024-11-29 04:07:02.979860,fromage,dairy,36,49,13,7.360183044893619,0,4,11,0,0,-13.378463718159479
2024-11-29 04:07:02.979860,steak_boeuf,meat,41,49,8,6.217121691153158,0,4,11,0,0,-16.523840564542557
2024-11-29 04:07:02.979860,poulet_frais,meat,59,70,11,8.368652913713252,0,4,11,0,0,12.107577396175905
2024-11-29 04:07:02.979860,saumon,fish,49,65,16,1.0995084592300353,0,4,11,0,0,4.941762894237535
2024-11-29 04:07:02.979860,crevettes,fish,40,48,8,7.208520020594889,0,4,11,0,0,-4.816574510545743
2024-11-29 04:07:02.979860,tomates,produce,44,56,12,8.790752285260885,0,4,11,0,0,-8.152803293911223
2024-11-29 04:07:02.979860,salade,produce,56,64,8,8.309810110186998,0,4,11,0,0,7.850470229128118
2024-11-29 04:07:02.979860,carottes,produce,52,64,12,14.883529115635676,0,4,11,0,0,1.0895371727080707
2024-11-29 04:07:02.979860,pommes,produce,42,48,6,3.237180453046359,0,4,11,0,0,-5.120295142592802
2024-11-29 04:07:02.979860,bananes,produce,52,61,9,8.363116250196603,0,4,11,0,0,5.719956373926842
2024-11-28 04:07:02.979861,lait_frais,dairy,55,61,6,3.308694413853802,0,3,11,0,0,6.449549840273966
2024-11-28 04:07:02.979861,yaourt,dairy,40,53,13,13.937261819023776,0,3,11,0,0,-6.375679253228755
2024-11-28 04:07:02.979861,fromage,dairy,71,82,11,13.90626288696962,0,3,11,0,0,18.511540620191152
2024-11-28 04:07:02.979861,steak_boeuf,meat,68,73,5,4.227653523103125,0,3,11,0,0,5.243372855760459
2024-11-28 04:07:02.979861,poulet_frais,meat,42,58,16,2.86452647786808,0,3,11,0,0,-9.288824584101658
2024-11-28 04:07:02.979861,saumon,fish,46,53,7,9.615081581279156,0,3,11,0,0,-6.689944324397042
2024-11-28 04:07:02.979861,crevettes,fish,53,66,13,1.4036924651058678,0,3,11,0,0,-3.3413323884336146
2024-11-28 04:07:02.979861,tomates,produce,62,75,13,4.9908120535256835,0,3,11,0,0,1.5256924874093414
2024-11-28 04:07:02.979861,salade,produce,43,54,11,12.429682985043891,0,3,11,0,0,-9.367686006728945
2024-11-28 04:07:02.979861,carottes,produce,65,77,12,3.279345431718065,0,3,11,0,0,16.980096848862534
2024-11-28 04:07:02.979861,pommes,produce,50,55,5,13.85441560541704,0,3,11,0,0,9.195605468628251
2024-11-28 04:07:02.979861,bananes,produce,59,65,6,12.079077499207738,0,3,11,0,0,8.37853794767805
2024-11-27 04:07:02.979862,lait_frais,dairy,61,74,13,8.845915260622156,1,2,11,0,0,-0.6029851553437441
2024-11-27 04:07:02.979862,yaourt,dairy,55,61,6,11.579462447009384,0,2,11,0,0,0.3615252792582713
2024-11-27 04:07:02.979862,fromage,dairy,42,51,9,5.662521696766362,0,2,11,0,0,-6.832666972178264
2024-11-27 04:07:02.979862,steak_boeuf,meat,67,75,8,9.631653648092543,0,2,11,0,0,11.716821972228113
2024-11-27 04:07:02.979862,poulet_frais,meat,23,40,17,1.0274682563533746,0,2,11,0,0,-21.574838291873796
2024-11-27 04:07:02.979862,saumon,fish,39,50,11,5.955483835293774,0,2,11,0,0,2.392901147803563
2024-11-27 04:07:02.979862,crevettes,fish,34,45,11,8.016141479357973,0,2,11,0,0,-11.29975870784416
2024-11-27 04:07:02.979862,tomates,produce,72,81,9,3.9711957279967924,0,2,11,0,0,3.7967285568440463
2024-11-27 04:07:02.979862,salade,produce,79,88,9,13.763174748293103,1,2,11,0,0,-3.57492847271728
2024-11-27 04:07:02.979862,carottes,produce,46,59,13,7.953335479442313,0,2,11,0,0,7.90529563425356
2024-11-27 04:07:02.979862,pommes,produce,52,57,5,12.299301421744076,0,2,11,0,0,-2.7384163031262814
2024-11-27 04:07:02.979862,bananes,produce,54,66,12,11.02313234837662,1,2,11,0,0,-11.556415146228087
2024-11-26 04:07:02.979863,lait_frais,dairy,69,81,12,14.165550056038407,0,1,11,0,0,14.886019419519943
2024-11-26 04:07:02.979863,yaourt,dairy,64,77,13,4.272297445319649,0,1,11,0,0,1.7958088931913696
2024-11-26 04:07:02.979863,fromage,dairy,44,57,13,1.7025028768290862,0,1,11,0,0,-0.20701003116861988
2024-11-26 04:07:02.979863,steak_boeuf,meat,63,72,9,9.91687307535514,0,1,11,0,0,13.790232409712909
2024-11-26 04:07:02.979863,poulet_frais,meat,67,75,8,12.423673318535158,1,1,11,0,0,-10.076730647877605
2024-11-26 04:07:02.979863,saumon,fish,50,57,7,3.1184304654246375,0,1,11,0,0,-2.0045391335293465
2024-11-26 04:07:02.979863,crevettes,fish,76,84,8,7.220221503650975,0,1,11,0,0,16.51233971706858
2024-11-26 04:07:02.979863,tomates,produce,84,95,11,13.580456885582683,0,1,11,0,0,30.382816136218285
2024-11-26 04:07:02.979863,salade,produce,77,88,11,4.056002456790381,1,1,11,0,0,-2.338432151341325
2024-11-26 04:07:02.979863,carottes,produce,39,43,4,9.021708398287608,0,1,11,0,0,-4.76223880704962
2024-11-26 04:07:02.979863,pommes,produce,37,44,7,2.7350551771551057,0,1,11,0,0,-10.277739179138536
2024-11-26 04:07:02.979863,bananes,produce,78,93,15,3.4684068386168145,1,1,11,0,0,-6.466868530633913
2024-11-25 04:07:02.979865,lait_frais,dairy,51,60,9,9.492817872738108,0,0,11,0,0,7.036038680787361
2024-11-25 04:07:02.979865,yaourt,dairy,30,39,9,14.636953629595817,0,0,11,0,0,-17.59702598650464
2024-11-25 04:07:02.979865,fromage,dairy,53,63,10,4.822155653302958,0,0,11,0,0,-10.793725126406546
2024-11-25 04:07:02.979865,steak_boeuf,meat,48,59,11,14.343860030305171,0,0,11,0,0,-15.887503497280267
2024-11-25 04:07:02.979865,poulet_frais,meat,58,62,4,3.874250717503341,0,0,11,0,0,2.119709356499833
2024-11-25 04:07:02.979865,saumon,fish,37,50,13,4.107963429294035,0,0,11,0,0,-12.14556642322691
2024-11-25 04:07:02.979865,crevettes,fish,42,47,5,8.681434928062298,0,0,11,0,0,-5.557204621493641
2024-11-25 04:07:02.979865,tomates,produce,50,60,10,10.295219355527797,0,0,11,0,0,6.974810908111866
2024-11-25 04:07:02.979865,salade,produce,61,74,13,4.177859052868654,0,0,11,0,0,6.39020475468985
2024-11-25 04:07:02.979865,carottes,produce,43,48,5,5.87102813465062,1,0,11,0,0,-14.995960965593678
2024-11-25 04:07:02.979865,pommes,produce,57,73,16,4.373507917076047,0,0,11,0,0,8.729219823572034
2024-11-25 04:07:02.979865,bananes,produce,44,56,12,5.523532893645626,0,0,11,0,0,0.15422970888983767
2024-11-24 04:07:02.979866,lait_frais,dairy,88,96,8,11.64707593206689,1,6,11,1,0,4.361230887697904
2024-11-24 04:07:02.979866,yaourt,dairy,50,57,7,14.742438384003087,0,6,11,1,0,-7.516362710192865
2024-11-24 04:07:02.979866,fromage,dairy,64,79,15,11.158263392706454,0,6,11,1,0,4.419443838083782
2024-11-24 04:07:02.979866,steak_boeuf,meat,59,67,8,1.1691724372020034,0,6,11,1,0,-4.458294809755354
2024-11-24 04:07:02.979866,poulet_frais,meat,75,81,6,11.151062747152626,0,6,11,1,0,5.202348958254609
2024-11-24 04:07:02.979866,saumon,fish,71,83,12,10.261886644367523,0,6,11,1,0,2.7691319579970317
2024-11-24 04:07:02.979866,crevettes,fish,67,75,8,12.978912738729699,0,6,11,1,0,2.5781470525498893
2024-11-24 04:07:02.979866,tomates,produce,58,66,8,2.640149001067819,0,6,11,1,0,-1.150708048831132
2024-11-24 04:07:02.979866,salade,produce,58,65,7,8.521246728372331,0,6,11,1,0,-1.6515412302837496
2024-11-24 04:07:02.979866,carottes,produce,72,76,4,4.0866405567631725,0,6,11,1,0,15.363175738180468
2024-11-24 04:07:02.979866,pommes,produce,60,68,8,11.380432563795749,0,6,11,1,0,-8.674143292390752
2024-11-24 04:07:02.979866,bananes,produce,63,76,13,14.516400004494052,0,6,11,1,0,-3.7059643177535007
2024-11-23 04:07:02.979867,lait_frais,dairy,86,100,14,6.508137085278979,1,5,11,1,0,0.976081411277479
2024-11-23 04:07:02.979867,yaourt,dairy,58,68,10,13.27313648543845,0,5,11,1,0,-9.026197913712332
2024-11-23 04:07:02.979867,fromage,dairy,68,81,13,11.22395930295523,0,5,11,1,0,-3.746623090721766
2024-11-23 04:07:02.979867,steak_boeuf,meat,67,80,13,1.8339320552602505,0,5,11,1,0,11.248063066978762
2024-11-23 04:07:02.979867,poulet_frais,meat,85,95,10,12.168891479268854,0,5,11,1,0,16.228759844712094
2024-11-23 04:07:02.979867,saumon,fish,88,98,10,13.587779414092564,1,5,11,1,0,6.962236825628479
2024-11-23 04:07:02.979867,crevettes,fish,54,67,13,2.1178575460130986,0,5,11,1,0,-5.6864231094012645
2024-11-23 04:07:02.979867,tomates,produce,69,78,9,5.183039541375667,0,5,11,1,0,8.204381441635414
2024-11-23 04:07:02.979867,salade,produce,70,82,12,1.793459314710615,0,5,11,1,0,5.477697760195868
2024-11-23 04:07:02.979867,carottes,produce,43,52,9,3.732127560048866,0,5,11,1,0,-11.17757948316312
2024-11-23 04:07:02.979867,pommes,produce,59,71,12,11.986453045718509,0,5,11,1,0,-11.72206617855613
2024-11-23 04:07:02.979867,bananes,produce,57,76,19,2.311946720598538,0,5,11,1,0,-1.715091588912414
2024-11-22 04:07:02.979869,lait_frais,dairy,40,55,15,14.604625662897027,0,4,11,0,0,-4.933759274973527
2024-11-22 04:07:02.979869,yaourt,dairy,53,62,9,14.05479597473288,0,4,11,0,0,-9.823938111016954
2024-11-22 04:07:02.979869,fromage,dairy,71,76,5,4.290832020586913,1,4,11,0,0,4.1762151637174565
2024-11-22 04:07:02.979869,steak_boeuf,meat,60,69,9,12.974246501658886,0,4,11,0,0,14.999400925363117
2024-11-22 04:07:02.979869,poulet_frais,meat,60,75,15,12.772925660488433,1,4,11,0,0,7.201634327682686
2024-11-22 04:07:02.979869,saumon,fish,48,59,11,6.987078027219116,0,4,11,0,0,2.290329605981383
2024-11-22 04:07:02.979869,crevettes,fish,56,68,12,11.506863408594473,0,4,11,0,0,5.513676992826408
2024-11-22 04:07:02.979869,tomates,produce,54,64,10,5.877305220090226,0,4,11,0,0,12.07776491775595
2024-11-22 04:07:02.979869,salade,produce,75,85,10,14.46210965622864,0,4,11,0,0,10.656152597083107
2024-11-22 04:07:02.979869,carottes,produce,57,71,14,9.327601886878579,1,4,11,0,0,-11.68720911568326
2024-11-22 04:07:02.979869,pommes,produce,49,56,7,14.623426356835205,0,4,11,0,0,2.503526084510541
2024-11-22 04:07:02.979869,bananes,produce,63,74,11,8.66513506937439,1,4,11,0,0,-11.736988107537336
2024-11-21 04:07:02.979870,lait_frais,dairy,41,50,9,12.118519508300835,0,3,11,0,0,-0.9098613803923626
2024-11-21 04:07:02.979870,yaourt,dairy,75,84,9,2.0895306645444256,1,3,11,0,0,3.0540268189342603
2024-11-21 04:07:02.979870,fromage,dairy,56,65,9,12.688889005517778,0,3,11,0,0,9.153183002721514
2024-11-21 04:07:02.979870,steak_boeuf,meat,43,55,12,11.72662756834765,0,3,11,0,0,-0.5156031832264915
2024-11-21 04:07:02.979870,poulet_frais,meat,48,57,9,9.562241490092173,1,3,11,0,0,-17.82875016271333
2024-11-21 04:07:02.979870,saumon,fish,54,69,15,14.44901150714166,0,3,11,0,0,0.7239959942445533
2024-11-21 04:07:02.979870,crevettes,fish,62,74,12,9.843529812500508,0,3,11,0,0,8.102278323024327
2024-11-21 04:07:02.979870,tomates,produce,57,62,5,1.4176831980647069,0,3,11,0,0,-2.05317644802088
2024-11-21 04:07:02.979870,salade,produce,46,57,11,10.0530038046563,0,3,11,0,0,-3.7734618307993166
2024-11-21 04:07:02.979870,carottes,produce,79,91,12,6.2520985416120824,1,3,11,0,0,-0.208841496248996
2024-11-21 04:07:02.979870,pommes,produce,39,46,7,7.9257349694171335,0,3,11,0,0,-10.166743760211148
2024-11-21 04:07:02.979870,bananes,produce,70,81,11,6.579663591380667,0,3,11,0,0,14.75133657032921
2024-11-20 04:07:02.979871,lait_frais,dairy,45,58,13,12.005207208568297,0,2,11,0,0,-10.46666058631689
2024-11-20 04:07:02.979871,yaourt,dairy,48,65,17,12.804917297593889,0,2,11,0,0,3.1610445310639976
2024-11-20 04:07:02.979871,fromage,dairy,45,52,7,2.6490641373557757,0,2,11,0,0,0.858070999233881
2024-11-20 04:07:02.979871,steak_boeuf,meat,22,30,8,5.742868830133425,0,2,11,0,0,-13.489503447179715
2024-11-20 04:07:02.979871,poulet_frais,meat,40,46,6,5.496446927633588,0,2,11,0,0,-1.6374274729121518
2024-11-20 04:07:02.979871,saumon,fish,66,77,11,14.153566314428657,0,2,11,0,0,2.4041121366865608
2024-11-20 04:07:02.979871,crevettes,fish,36,47,11,9.807884488633592,0,2,11,0,0,-10.32675529017987
2024-11-20 04:07:02.979871,tomates,produce,29,35,6,3.1360806858273214,0,2,11,0,0,-12.53766331991023
2024-11-20 04:07:02.979871,salade,produce,35,41,6,2.0066229575887378,0,2,11,0,0,-8.121583635515687
2024-11-20 04:07:02.979871,carottes,produce,58,70,12,14.335303296166693,0,2,11,0,0,17.850297916134416
2024-11-20 04:07:02.979871,pommes,produce,46,54,8,3.885667095646716,0,2,11,0,0,-3.913304052288644
2024-11-20 04:07:02.979871,bananes,produce,63,76,13,9.747144018090006,1,2,11,0,0,-2.462744114175397
2024-11-19 04:07:02.979872,lait_frais,dairy,58,65,7,13.08699981449719,0,1,11,0,0,4.683579229637297
2024-11-19 04:07:02.979872,yaourt,dairy,33,41,8,13.351294922599486,0,1,11,0,0,-3.9328413661381125
2024-11-19 04:07:02.979872,fromage,dairy,39,48,9,7.9017761097633805,0,1,11,0,0,-12.340001207399279
2024-11-19 04:07:02.979872,steak_boeuf,meat,51,63,12,11.435792270735663,1,1,11,0,0,-17.658314961745937
2024-11-19 04:07:02.979872,poulet_frais,meat,35,46,11,1.9747155351537393,0,1,11,0,0,-1.4874071479913828
2024-11-19 04:07:02.979872,saumon,fish,50,63,13,3.094440027972005,0,1,11,0,0,-1.4634867016819726
2024-11-19 04:07:02.979872,crevettes,fish,74,82,8,1.7511463223575903,1,1,11,0,0,-1.6131272277353803
2024-11-19 04:07:02.979872,tomates,produce,22,30,8,5.651475767855677,0,1,11,0,0,-15.195133382410845
2024-11-19 04:07:02.979872,salade,produce,46,58,12,13.361544379074466,0,1,11,0,0,1.222844623622011
2024-11-19 04:07:02.979872,carottes,produce,46,56,10,11.865399015659754,0,1,11,0,0,0.5430390332633274
2024-11-19 04:07:02.979872,pommes,produce,51,56,5,8.097545873040657,0,1,11,0,0,11.847555034110568
2024-11-19 04:07:02.979872,bananes,produce,60,66,6,14.786425279644451,0,1,11,0,0,0.5197172671550087
2024-11-18 04:07:02.979873,lait_frais,dairy,51,64,13,2.350484158027915,0,0,11,0,0,2.6494860119687207
2024-11-18 04:07:02.979873,yaourt,dairy,70,80,10,8.678413988516509,1,0,11,0,0,0.9728872853929155
2024-11-18 04:07:02.979873,fromage,dairy,34,43,9,8.062806643645734,0,0,11,0,0,-4.672806201682197
2024-11-18 04:07:02.979873,steak_boeuf,meat,55,60,5,10.63176065610571,0,0,11,0,0,6.037890707317585
2024-11-18 04:07:02.979873,poulet_frais,meat,54,61,7,7.90653588114963,1,0,11,0,0,-15.314149822432306
2024-11-18 04:07:02.979873,saumon,fish,33,40,7,5.144796760041304,0,0,11,0,0,-0.08076536478369603
2024-11-18 04:07:02.979873,crevettes,fish,51,63,12,2.926346116395596,0,0,11,0,0,2.3103032574284175
2024-11-18 04:07:02.979873,tomates,produce,39,46,7,14.214972933384313,0,0,11,0,0,-10.570165040553581
2024-11-18 04:07:02.979873,salade,produce,61,71,10,6.549464927519654,0,0,11,0,0,6.059320943245888
2024-11-18 04:07:02.979873,carottes,produce,48,58,10,8.779597599068643,1,0,11,0,0,-3.1375694526562805
2024-11-18 04:07:02.979873,pommes,produce,66,79,13,5.681765628736453,0,0,11,0,0,16.447816462163892
2024-11-18 04:07:02.979873,bananes,produce,63,81,18,14.286801284975759,0,0,11,0,0,9.561734355606442
2024-11-17 04:07:02.979874,lait_frais,dairy,59,67,8,9.734364171736624,0,6,11,1,0,-10.658741004848425
2024-11-17 04:07:02.979874,yaourt,dairy,67,80,13,3.0442130075222016,0,6,11,1,0,2.7364598746979008
2024-11-17 04:07:02.979874,fromage,dairy,79,92,13,6.724485685875479,1,6,11,1,0,-4.4137361369692965
2024-11-17 04:07:02.979874,steak_boeuf,meat,72,82,10,9.953026625392026,0,6,11,1,0,-1.3426567343942075
2024-11-17 04:07:02.979874,poulet_frais,meat,63,74,11,6.751151494031292,0,6,11,1,0,-0.8555983423369973
2024-11-17 04:07:02.979874,saumon,fish,70,81,11,3.28699116399077,0,6,11,1,0,0.6953332989622589
2024-11-17 04:07:02.979874,crevettes,fish,76,86,10,3.75164769905307,0,6,11,1,0,14.165838233446927
2024-11-17 04:07:02.979874,tomates,produce,65,71,6,10.141084619821447,0,6,11,1,0,3.0339237519778113
2024-11-17 04:07:02.979874,salade,produce,58,68,10,1.6855993799972933,0,6,11,1,0,-4.5041888656765465
2024-11-17 04:07:02.979874,carottes,produce,74,80,6,10.131491666234975,1,6,11,1,0,1.5368176317690394
2024-11-17 04:07:02.979874,pommes,produce,102,112,10,12.266850136882493,1,6,11,1,0,0.19827153765367128
2024-11-17 04:07:02.979874,bananes,produce,81,95,14,12.211609609666715,0,6,11,1,0,11.690109258638152
2024-11-16 04:07:02.979875,lait_frais,dairy,77,84,7,10.933841469647392,0,5,11,1,0,2.552379560389313
2024-11-16 04:07:02.979875,yaourt,dairy,63,78,15,6.215540048042751,0,5,11,1,0,2.943330451365102
2024-11-16 04:07:02.979875,fromage,dairy,51,60,9,1.4032999289846795,0,5,11,1,0,-11.808659398008103
2024-11-16 04:07:02.979875,steak_boeuf,meat,77,85,8,14.872283416235431,0,5,11,1,0,13.852373796081388
2024-11-16 04:07:02.979875,poulet_frais,meat,63,71,8,10.030247537581735,0,5,11,1,0,-2.0979816035453065
2024-11-16 04:07:02.979875,saumon,fish,78,86,8,13.847146142808134,0,5,11,1,0,6.981236054063564
2024-11-16 04:07:02.979875,crevettes,fish,96,102,6,11.15668764743484,1,5,11,1,0,13.488704705487372
2024-11-16 04:07:02.979875,tomates,produce,79,83,4,5.80518853969509,0,5,11,1,0,11.749332426280407
2024-11-16 04:07:02.979875,salade,produce,80,89,9,14.348947381853183,1,5,11,1,0,5.261488251233458
2024-11-16 04:07:02.979875,carottes,produce,78,96,18,14.357988995202668,1,5,11,1,0,-6.0566838175851245
2024-11-16 04:07:02.979875,pommes,produce,49,58,9,6.799337938738324,0,5,11,1,0,-6.038936511457048
2024-11-16 04:07:02.979875,bananes,produce,51,65,14,6.502395615962191,0,5,11,1,0,-7.343205032739753
2024-11-15 04:07:02.979876,lait_frais,dairy,45,59,14,12.615730909059966,0,4,11,0,0,-0.5196317800987446
2024-11-15 04:07:02.979876,yaourt,dairy,32,37,5,14.835009340820939,0,4,11,0,0,-9.463112457248688
2024-11-15 04:07:02.979876,fromage,dairy,55,68,13,6.366137151446048,0,4,11,0,0,7.184797386806455
2024-11-15 04:07:02.979876,steak_boeuf,meat,44,49,5,12.50532674042151,0,4,11,0,0,-3.0581946332629766
2024-11-15 04:07:02.979876,poulet_frais,meat,47,53,6,8.970010693345879,0,4,11,0,0,6.388666960288489
2024-11-15 04:07:02.979876,saumon,fish,63,73,10,11.716382956297114,1,4,11,0,0,-3.5175080180866907
2024-11-15 04:07:02.979876,crevettes,fish,54,68,14,2.9152277298439877,0,4,11,0,0,7.995188490735968
2024-11-15 04:07:02.979876,tomates,produce,44,57,13,4.135391724325482,0,4,11,0,0,-0.31462224495364577
2024-11-15 04:07:02.979876,salade,produce,82,99,17,13.775176533547498,1,4,11,0,0,8.149850354042416
2024-11-15 04:07:02.979876,carottes,produce,51,63,12,3.415350757714089,0,4,11,0,0,-3.7150922550183814
2024-11-15 04:07:02.979876,pommes,produce,54,61,7,7.673386946234521,0,4,11,0,0,1.4849530580110561
2024-11-15 04:07:02.979876,bananes,produce,58,64,6,14.409194281699806,0,4,11,0,0,3.7897936236343073
2024-11-14 04:07:02.979877,lait_frais,dairy,55,61,6,13.017595536914246,0,3,11,0,0,2.6701033343017446
2024-11-14 04:07:02.979877,yaourt,dairy,76,90,14,7.142673920136792,0,3,11,0,0,17.899364863062825
2024-11-14 04:07:02.979877,fromage,dairy,72,87,15,9.096365995014938,0,3,11,0,0,24.0462449207247
2024-11-14 04:07:02.979877,steak_boeuf,meat,51,58,7,3.5647663330735417,0,3,11,0,0,5.981681339527562
2024-11-14 04:07:02.979877,poulet_frais,meat,59,71,12,8.016559861432299,0,3,11,0,0,9.605613534832283
2024-11-14 04:07:02.979877,saumon,fish,50,62,12,4.830707543350655,0,3,11,0,0,-5.3248709609979405
2024-11-14 04:07:02.979877,crevettes,fish,67,81,14,5.4057280862467785,0,3,11,0,0,14.493091228686755
2024-11-14 04:07:02.979877,tomates,produce,67,73,6,2.662981898541274,1,3,11,0,0,-0.32838350655947085
2024-11-14 04:07:02.979877,salade,produce,67,86,19,11.484571392510261,1,3,11,0,0,2.2701573695590587
2024-11-14 04:07:02.979877,carottes,produce,57,72,15,14.072649573029786,0,3,11,0,0,-5.904269540597518
2024-11-14 04:07:02.979877,pommes,produce,30,40,10,7.747540234681288,0,3,11,0,0,-19.379733144883527
2024-11-14 04:07:02.979877,bananes,produce,64,72,8,13.75743948441366,1,3,11,0,0,-5.5909457210493985
2024-11-13 04:07:02.979879,lait_frais,dairy,56,67,11,5.5476936092989115,0,2,11,0,0,0.2575535092326282
2024-11-13 04:07:02.979879,yaourt,dairy,42,53,11,14.26215748750002,0,2,11,0,0,-4.70999420752978
2024-11-13 04:07:02.979879,fromage,dairy,54,61,7,14.086657506852285,0,2,11,0,0,-9.265237663409348
2024-11-13 04:07:02.979879,steak_boeuf,meat,70,80,10,4.745940797098504,1,2,11,0,0,3.692484433509569
2024-11-13 04:07:02.979879,poulet_frais,meat,55,62,7,6.50331056653593,0,2,11,0,0,-4.026725599422024
2024-11-13 04:07:02.979879,saumon,fish,33,45,12,8.65527803892088,0,2,11,0,0,-0.8322157940302932
2024-11-13 04:07:02.979879,crevettes,fish,56,70,14,11.415074934074697,0,2,11,0,0,2.3471773284215556
2024-11-13 04:07:02.979879,tomates,produce,40,45,5,5.946881392125956,0,2,11,0,0,-4.170221825783604
2024-11-13 04:07:02.979879,salade,produce,41,54,13,7.213641074088912,0,2,11,0,0,-10.458838275177364
2024-11-13 04:07:02.979879,carottes,produce,51,61,10,7.702388876998601,0,2,11,0,0,1.1732349683427377
2024-11-13 04:07:02.979879,pommes,produce,61,67,6,2.321077349422923,0,2,11,0,0,1.1299176757799527
2024-11-13 04:07:02.979879,bananes,produce,42,55,13,6.1363138797262575,0,2,11,0,0,-9.321312151135317
2024-11-12 04:07:02.979880,lait_frais,dairy,39,49,10,11.680724848680644,0,1,11,0,0,-14.638185841510417
2024-11-12 04:07:02.979880,yaourt,dairy,52,61,9,10.88473642737533,0,1,11,0,0,12.061145891945328
2024-11-12 04:07:02.979880,fromage,dairy,36,44,8,7.339378505760968,0,1,11,0,0,1.3348449541451155
2024-11-12 04:07:02.979880,steak_boeuf,meat,34,47,13,11.48571486611358,0,1,11,0,0,-5.1639748466077044
2024-11-12 04:07:02.979880,poulet_frais,meat,39,48,9,5.134599281962816,0,1,11,0,0,4.2079888882751595
2024-11-12 04:07:02.979880,saumon,fish,44,50,6,12.029796067478681,0,1,11,0,0,-0.7653593926840018
2024-11-12 04:07:02.979880,crevettes,fish,51,61,10,6.7913208741831665,0,1,11,0,0,-2.001756367985115
2024-11-12 04:07:02.979880,tomates,produce,61,68,7,9.239557908055211,0,1,11,0,0,8.897490428140681
2024-11-12 04:07:02.979880,salade,produce,57,63,6,8.266682048176449,0,1,11,0,0,-1.8166956961689105
2024-11-12 04:07:02.979880,carottes,produce,43,55,12,4.303254876498595,0,1,11,0,0,-13.869704479307934
2024-11-12 04:07:02.979880,pommes,produce,49,64,15,8.926066278770701,0,1,11,0,0,-1.0816524653459694
2024-11-12 04:07:02.979880,bananes,produce,35,43,8,11.351680790055514,0,1,11,0,0,-18.44216703867239
2024-11-11 04:07:02.979881,lait_frais,dairy,81,93,12,8.441365057350094,1,0,11,0,0,4.468601163960089
2024-11-11 04:07:02.979881,yaourt,dairy,45,51,6,10.039838224217053,0,0,11,0,0,2.3266009197441946
2024-11-11 04:07:02.979881,fromage,dairy,37,48,11,3.4562816541013053,0,0,11,0,0,-12.964383755849946
2024-11-11 04:07:02.979881,steak_boeuf,meat,52,62,10,5.8792862207924905,0,0,11,0,0,-9.691193442983064
2024-11-11 04:07:02.979881,poulet_frais,meat,41,55,14,2.440924429171819,0,0,11,0,0,-15.882651434415278
2024-11-11 04:07:02.979881,saumon,fish,33,42,9,6.05703266415177,0,0,11,0,0,-18.689114064706537
2024-11-11 04:07:02.979881,crevettes,fish,60,68,8,12.345080215664298,1,0,11,0,0,-4.322833291299641
2024-11-11 04:07:02.979881,tomates,produce,65,78,13,10.775638086286891,1,0,11,0,0,0.5515455734158626
2024-11-11 04:07:02.979881,salade,produce,69,80,11,8.346667356297498,0,0,11,0,0,21.82267809695493
2024-11-11 04:07:02.979881,carottes,produce,68,81,13,12.42690039149947,0,0,11,0,0,2.0278036280499485
2024-11-11 04:07:02.979881,pommes,produce,43,53,10,11.092444431470726,1,0,11,0,0,-11.363893507323315
2024-11-11 04:07:02.979881,bananes,produce,68,74,6,6.481688766621344,0,0,11,0,0,15.697195874208587
2024-11-10 04:07:02.979882,lait_frais,dairy,76,81,5,9.358861062435126,0,6,11,1,0,12.648036182171838
2024-11-10 04:07:02.979882,yaourt,dairy,67,76,9,3.785021709750458,1,6,11,1,0,-15.819876447035377
2024-11-10 04:07:02.979882,fromage,dairy,57,62,5,11.660287080055129,0,6,11,1,0,-1.6631705992968402
2024-11-10 04:07:02.979882,steak_boeuf,meat,67,82,15,10.726137786912139,0,6,11,1,0,2.4195540232101154
2024-11-10 04:07:02.979882,poulet_frais,meat,83,90,7,8.033604752876963,0,6,11,1,0,5.001834215349241
2024-11-10 04:07:02.979882,saumon,fish,74,82,8,6.164822822321067,0,6,11,1,0,8.531668196841885
2024-11-10 04:07:02.979882,crevettes,fish,63,70,7,11.250354392238634,0,6,11,1,0,-5.954713886616172
2024-11-10 04:07:02.979882,tomates,produce,62,80,18,10.357899185679392,0,6,11,1,0,-5.854412625990931
